kanji;strokes;grade;freq;jlpt_old;jlpt_new;meanings;readings_on;readings_kun;wk_level;wk_meanings;wk_readings_on;wk_readings_kun;wk_radicals
午;4;2;154;4;5;[Noon, Sign Of The Horse, 11am-1pm, Seventh Sign Of Chinese Zodiac];[ご];[うま];3;[Noon];[ご];[];[Slide, Dry];;;;
指;9;3;155;2;3;[Finger, Point To, Indicate, Put Into, Play (chess), Measure (ruler)];[し];[ゆび, さ.す, -さ.し];11;[Finger];[し];[ゆび, さ];[Fingers, Spoon, Sun];;;;
権;15;6;156;2;3;[Authority, Power, Rights];[けん, ごん];[おもり, かり, はか.る];21;[Rights];[けん];[];[Tree, Arrow, Turkey];;;;
心;4;2;157;3;4;[Heart, Mind, Spirit, Heart Radical (no. 61)];[しん];[こころ, -ごころ];3;[Heart];[しん];[こころ];[Heart];;;;
界;9;3;158;3;4;[World, Boundary];[かい];[];9;[World];[かい];[];[Rice Paddy, Jammed In];;;;
支;4;5;159;2;3;[Branch, Support, Sustain, Branch Radical (no. 65)];[し];[ささ.える, つか.える, か.う];8;[Support, Branch];[し];[ささ];[Branch];;;;
第;11;3;160;2;1;[No., Residence];[だい, てい];[];12;[Ordinal Number Prefix, Ordinal Prefix, Number];[だい];[];[Bamboo, Younger Brother];;;;
産;11;4;161;3;3;[Products, Bear, Give Birth, Yield, Childbirth, Native, Property];[さん];[う.む, う.まれる, うぶ-, む.す];20;[Give Birth, Birth];[さん];[う];[Stand, Cliff, Life];;;;
結;12;4;162;2;1;[Tie, Bind, Contract, Join, Organize, Do Up Hair, Fasten];[けつ, けち];[むす.ぶ, ゆ.う, ゆ.わえる];17;[Bind, Tie];[けつ];[むす, ゆ];[Thread, Good Luck];;;;
百;6;1;163;4;5;[Hundred];[ひゃく, びゃく];[もも];4;[Hundred];[ひゃく];[もも];[Leaf, Sun];;;;
派;9;6;164;1;1;[Faction, Group, Party, Clique, Sect, School];[は];[];21;[Sect];[は];[];[Tsunami, Cliff, Tofu];;;;
点;9;2;165;2;3;[Spot, Point, Mark, Speck, Decimal Point];[てん];[つ.ける, つ.く, た.てる, さ.す, とぼ.す, とも.す, ぼち];6;[Point, Decimal, Decimal Point];[てん];[つ];[Fortune, Boil];;;;
教;11;2;166;3;4;[Teach, Faith, Doctrine];[きょう];[おし.える, おそ.わる];7;[Teach];[きょう];[おし, おそ];[Teacher, Winter];;;;
報;12;5;167;2;3;[Report, News, Reward, Retribution];[ほう];[むく.いる];18;[News, Report];[ほう];[むく];[Happiness, Stamp, Stool];;;;
済;11;6;168;2;3;[Settle (debt, Etc.), Relieve (burden), Finish, Come To An End, Excusable, Need Not],;[さい, せい];[す.む, -ず.み, -ずみ, す.まない, す.ます, -す.ます, すく.う, な.す, わたし, わた.る];21;[Come To An End];[さい];[す];[Tsunami, Simultaneous];;;
書;10;2;169;4;5;[Write];[しょ];[か.く, -が.き, -がき];16;[Write, Writing];[しょ];[か];[Brush, Sun];;;;
府;8;4;170;2;2;[Borough, Urban Prefecture, Govt Office, Representative Body, Storehouse];[ふ];[];16;[Government];[ふ];[];[Canopy, Attach];;;;
活;9;2;171;2;3;[Lively, Resuscitation, Being Helped, Living];[かつ];[い.きる, い.かす, い.ける];6;[Lively];[かつ];[い];[Tsunami, Tongue];;;;
原;10;2;172;2;3;[Meadow, Original, Primitive, Field, Plain, Prairie, Tundra, Wilderness];[げん];[はら];17;[Original, Fundamental, Field];[げん];[はら];[Original];;;;
先;6;1;173;4;5;[Before, Ahead, Previous, Future, Precedence];[せん];[さき, ま.ず];4;[Previous, Ahead, Past, Former];[せん];[さき, まず];[Slide, Dirt, Legs];;;;
共;6;4;174;2;3;[Together, Both, Neither, All, And, Alike, With];[きょう];[とも, とも.に, -ども];11;[Together];[きょう];[とも];[Blackjack, Fins];;;;
得;11;4;175;2;3;[Gain, Get, Find, Earn, Acquire, Can, May, Able To, Profit, Advantage, Benefit];[とく];[え.る, う.る];19;[Acquire];[とく];[え, う];[Loiter, Sun, Temple];;;;
解;13;5;176;2;3;[Unravel, Notes, Key, Explanation, Understanding, Untie, Undo, Solve, Answer, Cancel, Absolve, Explain, Minute];[かい, げ];[と.く, と.かす, と.ける, ほど.く, ほど.ける, わか.る, さと.る];21;[Untie, Solve];[かい];[と];[Angle, Sword, Cow];;;;
名;6;1;177;4;5;[Name, Noted, Distinguished, Reputation];[めい, みょう];[な, -な];4;[Name, Famous];[めい, みょう];[な];[Evening, Mouth];;;;
交;6;2;178;2;3;[Mingle, Mixing, Association, Coming & Going];[こう];[まじ.わる, まじ.える, ま.じる, まじ.る, ま.ざる, ま.ぜる, -か.う, か.わす, かわ.す, こもごも];5;[Mix, Mingle];[こう];[まじ, ま, か];[Lid, Father];;;;
資;13;5;179;2;3;[Assets, Resources, Capital, Funds, Data, Be Conducive To, Contribute To];[し];[];21;[Resources];[し];[];[Next, Shellfish];;;;
予;4;3;180;2;3;[Beforehand, Previous, Myself, I];[よ, しゃ];[あらかじ.め];9;[Beforehand];[よ];[あらかじ];[Mama, Street];;;;
川;3;1;181;4;5;[Stream, River, River Or Three-stroke River Radical (no. 47)];[せん];[かわ];1;[River];[せん];[かわ];[River];;;;
向;6;3;182;2;3;[Yonder, Facing, Beyond, Confront, Defy, Tend Toward, Approach];[こう];[む.く, む.い, -む.き, む.ける, -む.け, む.かう, む.かい, む.こう, む.こう-, むこ, むか.い];6;[Yonder, Facing];[こう];[む];[Drop, Head, Mouth];;;;
際;14;5;183;2;3;[Occasion, Side, Edge, Verge, Dangerous, Adventurous, Indecent, Time, When];[さい];[きわ, -ぎわ];21;[Occasion];[さい];[きわ];[Building, Festival];;;;
査;9;5;184;2;2;[Investigate];[さ];[];21;[Inspect, Investigate, Inspection, Investigation];[さ];[];[Tree, Top Hat];;;;
勝;12;3;185;2;3;[Victory, Win, Prevail, Excel];[しょう];[か.つ, -が.ち, まさ.る, すぐ.れる, かつ];9;[Win];[しょう];[か];[Moon, Gladiator, Power];;;;
面;9;3;186;2;3;[Mask, Face, Features, Surface];[めん, べん];[おも, おもて, つら];16;[Face, Surface];[めん];[おも, おもて];[Face];;;;
委;8;3;187;2;2;[Committee, Entrust To, Leave To, Devote, Discard];[い];[ゆだ.ねる];21;[Committee];[い];[];[Grain, Woman];;;;
告;7;4;188;2;3;[Revelation, Tell, Inform, Announce];[こく];[つ.げる];18;[Announce];[こく];[つ];[Slide, Dirt, Mouth];;;;
軍;9;4;189;2;2;[Army, Force, Troops, War, Battle];[ぐん];[いくさ];15;[Army];[ぐん];[];[Forehead, Car];;;;
文;4;1;190;3;4;[Sentence, Literature, Style, Art, Decoration, Figures, Plan, Literary Radical (no. 67)];[ぶん, もん];[ふみ, あや];2;[Writing, Sentence];[ぶん, もん];[];[Writing];;;;
反;4;3;191;2;3;[Anti-];[はん, ほん, たん, ほ];[そ.る, そ.らす, かえ.す, かえ.る, -かえ.る];8;[Anti];[はん];[];[Cliff, Stool];;;;
元;4;2;192;3;4;[Beginning, Former Time, Origin];[げん, がん];[もと];3;[Origin];[げん, がん];[もと];[Origin];;;;
重;9;3;193;3;4;[Heavy, Important, Esteem, Respect, Heap Up, Pile Up, Nest Of Boxes, -fold];[じゅう, ちょう];[え, おも.い, おも.り, おも.なう, かさ.ねる, かさ.なる, おも];9;[Heavy];[じゅう, ちょう];[おも, かさ, え];[Heavy];;;;
近;7;2;194;3;4;[Near, Early, Akin, Tantamount];[きん, こん];[ちか.い];5;[Near, Close];[きん, こん];[ちか];[Scooter, Axe];;;;
千;3;1;195;4;5;[Thousand];[せん];[ち];2;[Thousand];[せん];[ち];[Thousand];;;;
考;6;2;196;3;4;[Consider, Think Over];[こう];[かんが.える, かんが.え];5;[Think, Consider];[こう];[かんが];[Coffin, Beggar];;;;
判;7;5;197;2;3;[Judgement, Signature, Stamp, Seal];[はん, ばん];[わか.る];21;[Judge];[はん];[];[Half, Knife];;;;
認;14;6;198;2;3;[Acknowledge, Witness, Discern, Recognize, Appreciate, Believe];[にん];[みと.める, したた.める];21;[Recognize];[にん];[みと];[Say, Blade, Heart];;;;
画;8;2;199;3;4;[Brush-stroke, Picture];[が, かく, え, かい];[えが.く, かく.する, かぎ.る, はかりごと, はか.る];6;[Drawing, Picture, Painting];[が, かく];[];[Leaf, Rice Paddy, Box];;;;
海;9;2;200;3;4;[Sea, Ocean];[かい];[うみ];6;[Sea, Ocean];[かい];[うみ];[Tsunami, Gun, Window];;;;
参;8;4;201;2;3;[Nonplussed, Three (in Documents), Going, Coming, Visiting, Visit, Be Defeated, Die, Be Madly In Love, Participate, Take Part In];[さん, しん];[まい.る, まい-, まじわる, みつ];14;[Participate];[さん, しん];[まい];[Private, Big, Hair];;;;
売;7;2;202;3;4;[Sell];[ばい];[う.る, う.れる];9;[Sell];[ばい];[う];[Samurai, Forehead, Legs];;;;
利;7;4;203;2;3;[Profit, Advantage, Benefit];[り];[き.く];11;[Profit, Benefit, Advantage];[り];[き];[Grain, Knife];;;;
組;11;2;204;2;3;[Association, Braid, Plait, Construct, Assemble, Unite, Cooperate, Grapple];[そ];[く.む, くみ, -ぐみ];7;[Group, Association, Team];[そ];[くみ];[Thread, Top Hat];;;;
知;8;2;205;3;4;[Know, Wisdom];[ち];[し.る, し.らせる];6;[Know];[ち];[し];[Arrow, Mouth];;;;
案;10;4;206;2;1;[Plan, Suggestion, Draft, Ponder, Fear, Proposition, Idea, Expectation, Worry, Table, Bench];[あん];[つくえ];22;[Plan];[あん];[];[Cheap, Tree];;;;
道;12;2;207;4;4;[Road-way, Street, District, Journey, Course, Moral, Teachings];[どう, とう];[みち, いう];8;[Road, Street, Path, Way];[どう];[みち];[Scooter, Neck];;;;
信;9;4;208;2;3;[Faith, Truth, Fidelity, Trust];[しん];[];15;[Believe, Trust];[しん];[];[Leader, Say];;;;
策;12;6;209;1;1;[Scheme, Plan, Policy, Step, Means];[さく];[];22;[Plan];[さく];[];[Bamboo, Tree, Head];;;;
集;12;3;210;3;4;[Gather, Meet, Congregate, Swarm, Flock];[しゅう];[あつ.まる, あつ.める, つど.う];10;[Collect, Gather];[しゅう];[あつ];[Turkey, Tree];;;;
在;6;5;211;2;3;[Exist, Outskirts, Suburbs, Located In];[ざい];[あ.る];20;[Exist];[ざい];[];[Narwhal, Stick, Dirt];;;;
件;6;5;212;2;3;[Affair, Case, Matter, Item];[けん];[くだん];21;[Matter, Affair];[けん];[];[Leader, Cow];;;;
団;6;5;213;2;2;[Group, Association];[だん, とん];[かたまり, まる.い];19;[Group];[だん, とん];[];[Mouth, Measurement];;;;
別;7;4;214;3;4;[Separate, Branch Off, Diverge, Fork, Another, Extra, Specially];[べつ];[わか.れる, わ.ける];11;[Separate];[べつ];[わか];[Mouth, Sword, Knife];;;;
物;8;3;215;3;4;[Thing, Object, Matter];[ぶつ, もつ];[もの, もの-];9;[Thing];[ぶつ, もつ];[もの];[Cow, Wing];;;;
側;11;4;216;2;3;[Side, Lean, Oppose, Regret];[そく];[かわ, がわ, そば];17;[Side];[そく];[がわ, そば];[Leader, Shellfish, Knife];;;;
任;6;5;217;2;3;[Responsibility, Duty, Term, Entrust To, Appoint];[にん];[まか.せる, まか.す];21;[Duty];[にん];[まか];[Leader, King];;;;
引;4;2;218;3;3;[Pull, Tug, Jerk, Admit, Install, Quote, Refer To];[いん];[ひ.く, ひ.き, ひ.き-, -び.き, ひ.ける];3;[Pull];[いん];[ひ];[Bow, Stick];;;;
使;8;3;219;3;4;[Use, Send On A Mission, Order, Messenger, Envoy, Ambassador, Cause];[し];[つか.う, つか.い, -つか.い, -づか.い];9;[Use];[し];[つか];[Leader, Ground, History];;;;
求;7;4;220;2;3;[Request, Want, Wish For, Require, Demand];[きゅう, ぐ];[もと.める];10;[Request];[きゅう];[もと];[Ground, Water, Drop];;;;
所;8;3;221;3;3;[Place, Extent];[しょ];[ところ, -ところ, どころ, とこ];8;[Place];[しょ];[ところ];[Door, Axe];;;;
次;6;3;222;2;3;[Next, Order, Sequence];[じ, し];[つ.ぐ, つぎ];6;[Next];[じ];[つぎ];[Ice, Lack];;;;
水;4;1;223;4;5;[Water];[すい];[みず, みず-];2;[Water];[すい];[みず];[Water];;;;
半;5;2;224;4;5;[Half, Middle, Odd Number, Semi-, Part-];[はん];[なか.ば];3;[Half];[はん];[なか];[Triceratops, Dry];;;;
品;9;3;225;3;4;[Goods, Refinement, Dignity, Article, Counter For Meal Courses];[ひん, ほん];[しな];16;[Product, Article, Goods, Products];[ひん];[しな];[Products];;;;
昨;9;4;226;2;3;[Yesterday, Previous];[さく];[];15;[Previous, Yesterday];[さく];[];[Sun, Key];;;;
論;15;6;227;2;3;[Argument, Discourse];[ろん];[];20;[Theory];[ろん];[];[Say, Hat, Ground, Bookshelf];;;;
計;9;2;228;3;4;[Plot, Plan, Scheme, Measure];[けい];[はか.る, はか.らう];15;[Measure, Measurement];[けい];[はか];[Say, Cross];;;;
死;6;3;229;3;4;[Death, Die];[し];[し.ぬ, し.に-];6;[Death];[し];[し];[Yakuza, Spoon];;;;
官;8;4;230;2;3;[Bureaucrat, The Government, Organ];[かん];[];17;[Government];[かん];[];[Roof, Bear];;;;
増;14;5;231;2;3;[Increase, Add, Augment, Gain, Promote];[ぞう];[ま.す, ま.し, ふ.える, ふ.やす];21;[Increase];[ぞう];[ふ, ま];[Dirt, Mask];;;;
係;9;3;232;2;3;[Person In Charge, Connection, Duty, Concern Oneself];[けい];[かか.る, かかり, -がかり, かか.わる];16;[Connection];[けい];[かか, かかり];[Leader, Ground, Thread];;;;
感;13;3;233;2;3;[Emotion, Feeling, Sensation];[かん];[];13;[Feeling];[かん];[];[Slide, Drunkard, Creeper, Heart];;;;
特;10;4;234;3;4;[Special];[とく];[];11;[Special];[とく];[];[Cow, Temple];;;;
情;11;5;235;2;3;[Feelings, Emotion, Passion, Sympathy, Circumstances, Facts];[じょう, せい];[なさ.け];13;[Feeling, Emotion];[じょう];[なさけ];[Soul, Blue];;;;
投;7;3;236;2;3;[Throw, Discard, Abandon, Launch Into, Join, Invest In, Hurl, Give Up, Sell At A Loss];[とう];[な.げる, -な.げ];8;[Throw];[とう];[な];[Fingers, Weapon];;;;
示;5;5;237;2;3;[Show, Indicate, Point Out, Express, Display];[じ, し];[しめ.す];22;[Indicate, Show];[じ, し];[しめ];[Jackhammer];;;;
変;9;4;238;2;3;[Unusual, Change, Strange];[へん];[か.わる, か.わり, か.える];15;[Change, Strange];[へん];[か];[Red, Winter];;;;
打;5;3;239;2;3;[Strike, Hit, Knock, Pound, Dozen];[だ, だあす];[う.つ, う.ち-, ぶ.つ];4;[Hit];[だ];[う, ぶ];[Fingers, Street];;;;
男;7;1;240;4;5;[Male];[だん, なん];[おとこ, お];4;[Man];[だん];[おとこ];[Rice Paddy, Power];;;;
基;11;5;241;2;1;[Fundamentals, Radical (chem), Counter For Machines, Foundation];[き];[もと, もとい];14;[Foundation];[き];[もと];[Crab, Dirt];;;;
私;7;6;242;3;4;[Private, I, Me];[し];[わたくし, わたし];6;[I, Private];[し];[わたし];[Grain, Private];;;;
各;6;4;243;2;2;[Each, Every, Either];[かく];[おのおの];22;[Each];[かく];[おの];[Kiss];;;;
始;8;3;244;3;4;[Commence, Begin];[し];[はじ.める, -はじ.める, はじ.まる];10;[Begin, Start];[し];[はじ];[Woman, Machine];;;;
島;10;3;245;2;2;[Island];[とう];[しま];12;[Island];[とう];[しま];[Bird, Mountain];;;;
直;8;2;246;2;3;[Straightaway, Honesty, Frankness, Fix, Repair];[ちょく, じき, じか];[ただ.ちに, なお.す, -なお.す, なお.る, なお.き, す.ぐ];6;[Fix, Direct];[ちょく, じき];[なお];[Lion, Cross, Eye];;;;
両;6;3;247;2;3;[Both, Old Japanese Coin, Counter For Carriages (e.g., In A Train), Two],;[りょう];[てる, ふたつ];6;[Both];[りょう];[];[Ground, Head, Mountain];;;
朝;12;2;248;3;4;[Morning, Dynasty, Regime, Epoch, Period, (north) Korea];[ちょう];[あさ];8;[Morning];[ちょう];[あさ];[Cross, Sun, Moon];;;;
革;9;6;249;2;2;[Leather, Skin, Reform, Become Serious];[かく];[かわ];23;[Leather];[かく];[かわ];[Leather];;;;
価;8;5;250;2;1;[Value, Price];[か, け];[あたい];22;[Value];[か];[あたい];[Leader, Helicopter];;;;
式;6;3;251;2;3;[Style, Ceremony, Rite, Function, Method, System, Form, Expression];[しき];[];15;[Ritual, Ceremony, Equation];[しき];[];[Ceremony, Construction];;;;
確;15;5;252;2;3;[Assurance, Firm, Tight, Hard, Solid, Confirm, Clear, Evident];[かく, こう];[たし.か, たし.かめる];20;[Certain];[かく];[たし];[Stone, Forehead, Turkey];;;;
村;7;1;253;3;2;[Village, Town];[そん];[むら];4;[Village];[そん];[むら];[Tree, Measurement];;;;
提;12;5;254;1;1;[Propose, Take Along, Carry In Hand];[てい, ちょう, だい];[さ.げる];22;[Present, Submit];[てい];[];[Fingers, Sun, Correct];;;;
運;12;3;255;3;4;[Carry, Luck, Destiny, Fate, Lot, Transport, Progress, Advance];[うん];[はこ.ぶ];10;[Carry, Luck];[うん];[はこ];[Scooter, Forehead, Car];;;;
終;11;3;256;3;4;[End, Finish];[しゅう];[お.わる, -お.わる, おわ.る, お.える, つい, つい.に];10;[End, Finish];[しゅう];[おわ, お];[Thread, Winter, Two];;;;
挙;10;4;257;1;1;[Raise, Plan, Project, Behavior, Actions];[きょ];[あ.げる, あ.がる, こぞ.る];21;[Raise];[きょ];[あ];[Grass, Ground, Fins, Hand];;;;
果;8;4;258;2;3;[Fruit, Reward, Carry Out, Achieve, Complete, End, Finish, Succeed];[か];[は.たす, はた.す, -は.たす, は.てる, -は.てる, は.て];17;[Fruit];[か];[くだ, は];[Fruit];;;;
西;6;2;259;4;5;[West, Spain];[せい, さい, す];[にし];5;[West];[せい, さい];[にし];[West];;;;
勢;13;5;260;2;2;[Forces, Energy, Military Strength];[せい, ぜい];[いきお.い, はずみ];22;[Force];[せい, せ];[いきお];[Womb, Circle, Power];;;;
減;12;5;261;2;2;[Dwindle, Decrease, Reduce, Decline, Curtail, Get Hungry];[げん];[へ.る, へ.らす];19;[Decrease];[げん];[へ];[Tsunami, Feeling];;;;
台;5;2;262;3;4;[Pedestal, A Stand, Counter For Machines And Vehicles];[だい, たい];[うてな, われ, つかさ];3;[Machine];[だい, たい];[];[Private, Mouth];;;;
広;5;2;263;3;4;[Wide, Broad, Spacious];[こう];[ひろ.い, ひろ.まる, ひろ.める, ひろ.がる, ひろ.げる];3;[Wide];[こう];[ひろ];[Canopy, Private];;;;
容;10;5;264;2;3;[Contain, Form, Looks];[よう];[い.れる];19;[Form, Appearance, Shape, Figure];[よう];[];[Roof, Valley];;;;
必;5;4;265;2;3;[Invariably, Certain, Inevitable];[ひつ];[かなら.ず];7;[Certain];[ひつ];[かなら];[Heart, Slide];;;;
応;7;5;266;2;1;[Apply, Answer, Yes, Ok, Reply, Accept];[おう, よう, -のう];[あた.る, まさに, こた.える];22;[Respond];[おう];[];[Canopy, Heart];;;;
演;14;5;267;2;3;[Performance, Act, Play, Render, Stage];[えん];[];23;[Perform, Performance];[えん];[];[Tsunami, Roof, Leaf, Rice Paddy, Fins];;;;
電;13;2;268;4;5;[Electricity];[でん];[];8;[Electricity];[でん];[];[Rain, Rice Paddy, Umbrella];;;;
歳;13;8;269;2;3;[Year-end, Age, Occasion, Opportunity];[さい, せい];[とし, とせ, よわい];46;[Years Old];[さい, せい];[];[Stop, Slide, Drunkard, Jackhammer];;;;
住;7;3;270;3;4;[Dwell, Reside, Live, Inhabit];[じゅう, ぢゅう, ちゅう];[す.む, す.まう, -ず.まい];8;[Dwelling, Reside, Dwell];[じゅう];[す];[Leader, Master];;;;
争;6;4;271;2;3;[Contend, Dispute, Argue];[そう];[あらそ.う, いか.でか];11;[Conflict];[そう];[あらそ];[Prison, Wolverine, Barb];;;;
談;15;3;272;2;3;[Discuss, Talk];[だん];[];9;[Discuss];[だん];[];[Say, Fire];;;;
能;10;5;273;2;3;[Ability, Talent, Skill, Capacity];[のう];[よ.く];14;[Ability];[のう];[];[Private, Moon, Spoon];;;;
無;12;4;274;2;;[Nothingness, None, Aint, Nothing, Nil, Not],;[む, ぶ];[な.い];17;[Nothing];[む, ぶ];[な];[Nothing];;;
再;6;5;275;2;2;[Again, Twice, Second Time];[さい, さ];[ふたた.び];26;[Again];[さ, さい];[ふたた];[Leaf, Task];;;;
位;7;4;276;2;3;[Rank, Grade, Throne, Crown, About, Some];[い];[くらい, ぐらい];11;[Rank];[い];[くらい];[Leader, Stand];;;;
置;13;4;277;2;3;[Placement, Put, Set, Deposit, Leave Behind, Keep, Employ, Pawn];[ち];[お.く, -お.き];22;[Put];[ち];[お];[Net, Fix];;;;
企;6;8;278;1;1;[Undertake, Scheme, Design, Attempt, Plan];[き];[くわだ.てる, たくら.む];21;[Plan];[き];[くわだ];[Hat, Stop];;;;
真;10;3;279;3;4;[True, Reality, Buddhist Sect];[しん];[ま, ま-, まこと];16;[Reality];[しん];[ま];[Pope, Ground, Fins];;;;
流;10;3;280;2;3;[Current, A Sink, Flow, Forfeit];[りゅう, る];[なが.れる, なが.れ, なが.す, -なが.す];12;[Stream];[りゅう, る];[なが];[Tsunami, Trash, River];;;;
格;10;5;281;2;3;[Status, Rank, Capacity, Character, Case (law, Grammar)],;[かく, こう, きゃく, ごう];[];14;[Status];[かく];[];[Tree, Kiss];;;
有;6;3;282;3;4;[Possess, Have, Exist, Happen, Occur, Approx];[ゆう, う];[あ.る];6;[Have];[ゆう, う];[あ];[Narwhal, Moon];;;;
疑;14;6;283;2;3;[Doubt, Distrust, Be Suspicious, Question];[ぎ];[うたが.う];13;[Doubt];[ぎ];[うたが];[Spoon, Mama, Arrow, Coat Rack];;;;
口;3;1;284;4;4;[Mouth];[こう, く];[くち];1;[Mouth];[こう, く];[くち];[Mouth];;;;
過;12;5;285;2;3;[Overdo, Exceed, Go Beyond, Error];[か];[す.ぎる, -す.ぎる, -す.ぎ, す.ごす, あやま.つ, あやま.ち, よ.ぎる];22;[Surpass];[か];[す, あやま];[Scooter, Mustache];;;;
局;7;3;286;2;3;[Bureau, Board, Office, Affair, Conclusion, Court Lady, Lady-in-waiting, Her Apartment];[きょく];[つぼね];8;[Bureau, Department];[きょく];[];[Flag, Cape, Mouth];;;;
少;4;2;287;4;4;[Few, Little];[しょう];[すく.ない, すこ.し];3;[Few, A Little];[しょう];[すこ];[Small, Slide];;;;
放;8;3;288;2;3;[Set Free, Release, Fire, Shoot, Emit, Banish, Liberate];[ほう];[はな.す, -っぱな.し, はな.つ, はな.れる, こ.く, ほう.る];11;[Release];[ほう];[はな, ほう];[Direction, Winter];;;;
税;12;5;289;2;2;[Tax, Duty];[ぜい];[];21;[Tax];[ぜい];[];[Grain, Guard];;;;
検;12;5;290;2;1;[Examination, Investigate];[けん];[しら.べる];21;[Examine];[けん];[];[Tree, Squid];;;;
藤;18;8;291;1;1;[Wisteria];[とう, どう];[ふじ];22;[Wisteria];[とう, どう];[ふじ];[Flowers, Moon, Gladiator, Water];;;;
町;7;1;292;3;4;[Town, Village, Block, Street];[ちょう];[まち];4;[Town];[ちょう];[まち];[Rice Paddy, Street];;;;
常;11;5;293;2;3;[Usual, Ordinary, Normal, Common, Regular, Continually, Always, Long-lasting];[じょう];[つね, とこ-];17;[Ordinary, Normal, Usual];[じょう];[つね];[Viking, Mouth, Towel];;;;
校;10;1;294;4;5;[Exam, School, Printing, Proof, Correction];[こう, きょう];[];7;[School];[こう];[];[Tree, Lid, Father];;;;
